hour_of_day,Payment_Mode,Price,Tea_Name,Time_of_Day,Weekday,Month_name,Weekdaysort,Mondaythsort,Date,Time
16,Cash,20,Tandoori Chai,Afternoon,Tuesday,November,2,11,12-11-2024,15.45.04
16,Paytm,18,Green Tea,Afternoon,Tuesday,November,2,11,12-11-2024,15.45.04
18,Cash,15,Black Tea,Night,Tuesday,November,2,11,12-11-2024,15.45.04
20,Cash,12,Masala Chai,Night,Tuesday,November,2,11,12-11-2024,7.57.08
20,Cash,18,Green Tea,Night,Tuesday,November,2,11,12-11-2024,9.21.08
8,Cash,18,Adrak Chai,Morning,Wednesday,November,3,11,12-11-2024,9.10.09
10,GPay,12,Masala Chai,Morning,Wednesday,November,3,11,12-11-2024,9.10.09
13,Paytm,18,Adrak Chai,Afternoon,Wednesday,November,3,11,12-11-2024,19.54.06
13,Paytm,18,Adrak Chai,Afternoon,Wednesday,November,3,11,12-11-2024,20.58.05
14,Cash,18,Adrak Chai,Afternoon,Wednesday,November,3,11,12-11-2024,17.30.02
14,Paytm,12,Masala Chai,Afternoon,Wednesday,November,3,11,12-11-2024,17.30.02
9,Paytm,12,Masala Chai,Morning,Thursday,November,4,11,12-11-2024,17.30.02
10,Cash,35,Irani Chai,Morning,Thursday,November,4,11,12-11-2024,6.42.07
12,Paytm,30,Butter Chai,Afternoon,Thursday,November,4,11,12-11-2024,6.42.07
15,Paytm,15,Black Tea,Afternoon,Thursday,November,4,11,12-11-2024,3.45.04
15,Cash,12,Masala Chai,Afternoon,Thursday,November,4,11,12-11-2024,4.56.07
15,GPay,15,Black Tea,Afternoon,Thursday,November,4,11,12-11-2024,5.49.08
16,Cash,18,Adrak Chai,Afternoon,Thursday,November,4,11,12-11-2024,13.08.03
16,GPay,15,Black Tea,Afternoon,Thursday,November,4,11,12-11-2024,14.21.06
19,Paytm,20,Tandoori Chai,Night,Thursday,November,4,11,12-11-2024,14.21.06
19,Cash,20,Tandoori Chai,Night,Thursday,November,4,11,12-11-2024,14.21.06
20,Cash,18,Green Tea,Night,Thursday,November,4,11,12-11-2024,14.21.06
20,Cash,20,Tandoori Chai,Night,Thursday,November,4,11,12-11-2024,14.21.06
21,Cash,12,Masala Chai,Night,Thursday,November,4,11,12-11-2024,14.21.06
22,Cash,12,Masala Chai,Night,Thursday,November,4,11,12-11-2024,14.21.06
8,Cash,18,Adrak Chai,Morning,Friday,November,5,11,12-11-2024,14.21.06
11,Paytm,18,Adrak Chai,Morning,Friday,November,5,11,12-11-2024,5.53.00
12,Cash,18,Green Tea,Afternoon,Friday,November,5,11,12-11-2024,9.00.05
12,Cash,18,Green Tea,Afternoon,Friday,November,5,11,12-11-2024,14.18.06
13,GPay,12,Masala Chai,Afternoon,Friday,November,5,11,12-11-2024,14.18.06
15,Cash,35,Irani Chai,Afternoon,Friday,November,5,11,12-11-2024,19.50.06
17,Cash,18,Adrak Chai,Night,Friday,November,5,11,12-11-2024,19.50.06
17,Paytm,12,Masala Chai,Night,Friday,November,5,11,12-11-2024,19.50.06
18,GPay,20,Tandoori Chai,Night,Friday,November,5,11,12-11-2024,12.44.09
18,Cash,18,Adrak Chai,Night,Friday,November,5,11,12-11-2024,12.44.09
18,Cash,18,Adrak Chai,Night,Friday,November,5,11,12-11-2024,12.44.09
10,GPay,25,Rose Tea,Morning,Saturday,November,6,11,12-11-2024,21.34.09
10,Paytm,25,Rose Tea,Morning,Saturday,November,6,11,12-11-2024,21.34.09
11,Cash,20,Tandoori Chai,Morning,Saturday,November,6,11,12-11-2024,2.00.07
11,Cash,12,Masala Chai,Morning,Saturday,November,6,11,12-11-2024,3.06.06
11,Cash,35,Irani Chai,Morning,Saturday,November,6,11,12-11-2024,3.06.06
12,Cash,15,Black Tea,Afternoon,Saturday,November,6,11,12-11-2024,3.06.06
12,GPay,18,Adrak Chai,Afternoon,Saturday,November,6,11,12-11-2024,3.06.06
12,Paytm,12,Masala Chai,Afternoon,Saturday,November,6,11,12-11-2024,3.06.06
12,Paytm,12,Masala Chai,Afternoon,Saturday,November,6,11,12-11-2024,3.06.06
13,GPay,18,Adrak Chai,Afternoon,Saturday,November,6,11,12-11-2024,16.55.05
13,Paytm,12,Masala Chai,Afternoon,Saturday,November,6,11,12-11-2024,18.00.05
13,Cash,12,Masala Chai,Afternoon,Saturday,November,6,11,12-11-2024,19.09.00
14,Cash,18,Adrak Chai,Afternoon,Saturday,November,6,11,12-11-2024,19.09.00
10,Cash,18,Adrak Chai,Morning,Sunday,November,7,11,12-11-2024,19.09.00
13,GPay,18,Adrak Chai,Afternoon,Sunday,November,7,11,12-11-2024,19.09.00
14,Paytm,35,Irani Chai,Afternoon,Sunday,November,7,11,12-11-2024,18.41.08
14,Cash,18,Adrak Chai,Afternoon,Sunday,November,7,11,12-11-2024,18.41.08
16,Paytm,12,Masala Chai,Afternoon,Sunday,November,7,11,12-11-2024,18.41.08
16,GPay,12,Masala Chai,Afternoon,Sunday,November,7,11,12-11-2024,18.41.08
18,GPay,20,Tandoori Chai,Night,Sunday,November,7,11,12-11-2024,10.06.06
19,Cash,20,Tandoori Chai,Night,Sunday,November,7,11,12-11-2024,17.34.03
19,Cash,20,Tandoori Chai,Night,Sunday,November,7,11,12-11-2024,18.27.05
7,Paytm,18,Adrak Chai,Morning,Monday,November,1,11,12-11-2024,18.27.05
7,GPay,18,Adrak Chai,Morning,Monday,November,1,11,12-11-2024,18.27.05
7,GPay,12,Masala Chai,Morning,Monday,November,1,11,12-11-2024,18.27.05
16,GPay,12,Masala Chai,Afternoon,Monday,November,1,11,12-11-2024,18.27.05
16,Paytm,12,Masala Chai,Afternoon,Monday,November,1,11,12-11-2024,18.27.05
18,Paytm,12,Masala Chai,Night,Monday,November,1,11,12-11-2024,18.27.05
7,Cash,18,Green Tea,Morning,Tuesday,November,2,11,12-11-2024,18.27.05
7,Cash,18,Adrak Chai,Morning,Tuesday,November,2,11,12-11-2024,18.27.05
7,Paytm,12,Masala Chai,Morning,Tuesday,November,2,11,12-11-2024,18.27.05
7,Cash,30,Butter Chai,Morning,Tuesday,November,2,11,12-11-2024,18.27.05
7,GPay,12,Masala Chai,Morning,Tuesday,November,2,11,12-11-2024,18.27.05
10,Cash,18,Adrak Chai,Morning,Tuesday,November,2,11,12-11-2024,18.27.05
11,Cash,12,Masala Chai,Morning,Tuesday,November,2,11,12-11-2024,7.09.00
16,Cash,18,Green Tea,Afternoon,Tuesday,November,2,11,12-11-2024,22.40.05
16,Cash,18,Green Tea,Afternoon,Tuesday,November,2,11,12-11-2024,23.59.04
16,GPay,15,Black Tea,Afternoon,Tuesday,November,2,11,12-11-2024,23.59.04
16,Paytm,15,Black Tea,Afternoon,Tuesday,November,2,11,12-11-2024,23.59.04
13,Paytm,18,Adrak Chai,Afternoon,Wednesday,November,3,11,12-11-2024,23.59.04
16,Cash,12,Masala Chai,Afternoon,Wednesday,November,3,11,12-11-2024,23.59.04
17,GPay,15,Black Tea,Night,Wednesday,November,3,11,12-11-2024,23.59.04
17,Paytm,20,Tandoori Chai,Night,Wednesday,November,3,11,12-11-2024,23.59.04
11,Cash,25,Rose Tea,Morning,Thursday,November,4,11,12-11-2024,6.11.00
12,Cash,12,Masala Chai,Afternoon,Thursday,November,4,11,12-11-2024,6.11.00
12,Cash,18,Green Tea,Afternoon,Thursday,November,4,11,12-11-2024,6.11.00
13,GPay,18,Green Tea,Afternoon,Thursday,November,4,11,12-11-2024,0.47.04
16,Cash,12,Masala Chai,Afternoon,Thursday,November,4,11,12-11-2024,14.13.06
17,Paytm,18,Adrak Chai,Night,Thursday,November,4,11,12-11-2024,14.13.06
17,Paytm,25,Rose Tea,Night,Thursday,November,4,11,12-11-2024,14.13.06
19,GPay,20,Tandoori Chai,Night,Thursday,November,4,11,12-11-2024,1.02.09
7,Paytm,12,Masala Chai,Morning,Friday,November,5,11,12-11-2024,1.02.09
10,GPay,15,Black Tea,Morning,Friday,November,5,11,12-11-2024,3.42.05
11,Cash,12,Masala Chai,Morning,Friday,November,5,11,12-11-2024,2.32.04
11,Cash,18,Green Tea,Morning,Friday,November,5,11,12-11-2024,2.32.04
16,Cash,20,Tandoori Chai,Afternoon,Friday,November,5,11,12-11-2024,2.32.04
16,Cash,12,Masala Chai,Afternoon,Friday,November,5,11,12-11-2024,2.32.04
9,Cash,25,Rose Tea,Morning,Saturday,November,6,11,12-11-2024,10.46.03
9,Paytm,25,Rose Tea,Morning,Saturday,November,6,11,12-11-2024,11.49.00
10,Paytm,12,Masala Chai,Morning,Saturday,November,6,11,12-11-2024,5.15.08
11,GPay,15,Black Tea,Morning,Saturday,November,6,11,12-11-2024,2.59.06
11,GPay,35,Irani Chai,Morning,Saturday,November,6,11,12-11-2024,9.28.00
11,GPay,35,Irani Chai,Morning,Saturday,November,6,11,12-11-2024,10.25.08
11,GPay,20,Tandoori Chai,Morning,Saturday,November,6,11,12-11-2024,10.25.08
22,GPay,12,Masala Chai,Night,Saturday,November,6,11,12-11-2024,10.25.08
8,Cash,12,Masala Chai,Morning,Sunday,November,7,11,12-11-2024,17.07.05
7,GPay,15,Black Tea,Morning,Monday,November,1,11,12-11-2024,17.07.05
7,Paytm,12,Masala Chai,Morning,Monday,November,1,11,12-11-2024,17.07.05
9,Paytm,18,Adrak Chai,Morning,Monday,November,1,11,12-11-2024,12.21.00
10,GPay,25,Rose Tea,Morning,Monday,November,1,11,12-11-2024,12.21.00
12,Paytm,12,Masala Chai,Afternoon,Monday,November,1,11,12-11-2024,12.21.00
12,Paytm,12,Masala Chai,Afternoon,Monday,November,1,11,12-11-2024,12.21.00
16,Cash,20,Tandoori Chai,Afternoon,Monday,November,1,11,12-11-2024,12.21.00
19,GPay,18,Adrak Chai,Night,Monday,November,1,11,12-11-2024,1.59.01
19,Cash,20,Tandoori Chai,Night,Monday,November,1,11,12-11-2024,1.59.01
21,Paytm,20,Tandoori Chai,Night,Monday,November,1,11,12-11-2024,1.59.01
21,GPay,15,Black Tea,Night,Monday,November,1,11,12-11-2024,1.59.01
7,GPay,12,Masala Chai,Morning,Tuesday,November,2,11,12-11-2024,1.59.01
11,Cash,18,Green Tea,Morning,Tuesday,November,2,11,12-11-2024,2.56.03
11,GPay,35,Irani Chai,Morning,Tuesday,November,2,11,12-11-2024,3.47.03
11,Paytm,18,Green Tea,Morning,Tuesday,November,2,11,12-11-2024,6.09.01
11,GPay,18,Green Tea,Morning,Tuesday,November,2,11,12-11-2024,7.10.00
16,Paytm,12,Masala Chai,Afternoon,Tuesday,November,2,11,12-11-2024,3.54.03
16,GPay,12,Masala Chai,Afternoon,Tuesday,November,2,11,12-11-2024,5.00.06
17,Paytm,35,Irani Chai,Night,Tuesday,November,2,11,12-11-2024,11.37.07
17,Paytm,18,Adrak Chai,Night,Tuesday,November,2,11,12-11-2024,12.34.04
19,GPay,18,Green Tea,Night,Tuesday,November,2,11,12-11-2024,12.34.04
8,Cash,15,Black Tea,Morning,Thursday,November,4,11,12-11-2024,12.34.04
9,Cash,18,Adrak Chai,Morning,Thursday,November,4,11,12-11-2024,14.00.09
20,Paytm,18,Adrak Chai,Night,Thursday,November,4,11,12-11-2024,14.00.09
20,Cash,12,Masala Chai,Night,Thursday,November,4,11,12-11-2024,14.00.09
20,GPay,12,Masala Chai,Night,Thursday,November,4,11,12-11-2024,14.00.09
22,Paytm,15,Black Tea,Night,Thursday,November,4,11,12-11-2024,0.15.07
7,Cash,18,Green Tea,Morning,Friday,November,5,11,12-11-2024,0.15.07
7,GPay,12,Masala Chai,Morning,Friday,November,5,11,12-11-2024,0.15.07
9,Cash,18,Adrak Chai,Morning,Friday,November,5,11,12-11-2024,7.31.05
9,Cash,18,Adrak Chai,Morning,Friday,November,5,11,12-11-2024,8.30.02
15,Cash,18,Adrak Chai,Afternoon,Friday,November,5,11,12-11-2024,18.06.09
15,Paytm,12,Masala Chai,Afternoon,Friday,November,5,11,12-11-2024,19.20.03
20,Cash,18,Green Tea,Night,Friday,November,5,11,12-11-2024,19.20.03
12,Cash,18,Green Tea,Afternoon,Saturday,November,6,11,12-11-2024,19.20.03
14,Cash,35,Irani Chai,Afternoon,Saturday,November,6,11,12-11-2024,4.55.08
14,Cash,20,Tandoori Chai,Afternoon,Saturday,November,6,11,12-11-2024,5.58.01
14,Cash,18,Green Tea,Afternoon,Saturday,November,6,11,12-11-2024,16.52.00
15,Cash,18,Adrak Chai,Afternoon,Saturday,November,6,11,12-11-2024,16.52.00
22,GPay,18,Adrak Chai,Night,Saturday,November,6,11,12-11-2024,3.48.05
10,Paytm,18,Adrak Chai,Morning,Sunday,December,7,12,01-12-2024,15.31.07
10,Cash,18,Adrak Chai,Morning,Sunday,December,7,12,01-12-2024,16.31.09
10,Cash,18,Adrak Chai,Morning,Sunday,December,7,12,01-12-2024,22.46.06
14,Paytm,18,Adrak Chai,Afternoon,Sunday,December,7,12,01-12-2024,22.46.06
15,Cash,18,Green Tea,Afternoon,Sunday,December,7,12,01-12-2024,9.12.07
15,Cash,18,Green Tea,Afternoon,Sunday,December,7,12,01-12-2024,9.57.00
15,GPay,15,Black Tea,Afternoon,Sunday,December,7,12,01-12-2024,9.57.00
15,Cash,12,Masala Chai,Afternoon,Sunday,December,7,12,01-12-2024,9.57.00
15,Cash,12,Masala Chai,Afternoon,Sunday,December,7,12,01-12-2024,9.57.00
16,Paytm,12,Masala Chai,Afternoon,Sunday,December,7,12,01-12-2024,9.57.00
16,Paytm,12,Masala Chai,Afternoon,Sunday,December,7,12,01-12-2024,9.57.00
17,Paytm,18,Adrak Chai,Night,Sunday,December,7,12,01-12-2024,10.23.06
17,Cash,18,Adrak Chai,Night,Sunday,December,7,12,01-12-2024,11.32.00
18,Cash,18,Adrak Chai,Night,Sunday,December,7,12,01-12-2024,11.32.00
7,Cash,12,Masala Chai,Morning,Monday,December,1,12,02-12-2024,11.32.00
7,Cash,35,Irani Chai,Morning,Monday,December,1,12,02-12-2024,11.32.00
8,Paytm,18,Adrak Chai,Morning,Monday,December,1,12,02-12-2024,21.29.06
8,GPay,18,Green Tea,Morning,Monday,December,1,12,02-12-2024,21.29.06
11,Cash,25,Rose Tea,Morning,Monday,December,1,12,02-12-2024,4.25.02
15,Cash,30,Butter Chai,Afternoon,Monday,December,1,12,02-12-2024,4.25.02
16,Cash,15,Black Tea,Afternoon,Monday,December,1,12,02-12-2024,12.23.09
17,Paytm,35,Irani Chai,Night,Monday,December,1,12,02-12-2024,12.23.09
18,Cash,15,Black Tea,Night,Monday,December,1,12,02-12-2024,0.32.03
8,Cash,12,Masala Chai,Morning,Tuesday,December,2,12,03-12-2024,11.19.01
9,Cash,18,Adrak Chai,Morning,Tuesday,December,2,12,03-12-2024,23.30.06
9,GPay,18,Adrak Chai,Morning,Tuesday,December,2,12,03-12-2024,23.30.06
11,Cash,35,Irani Chai,Morning,Tuesday,December,2,12,03-12-2024,17.58.04
11,Paytm,18,Adrak Chai,Morning,Tuesday,December,2,12,03-12-2024,17.58.04
11,Cash,18,Adrak Chai,Morning,Tuesday,December,2,12,03-12-2024,17.58.04
11,Cash,18,Adrak Chai,Morning,Tuesday,December,2,12,03-12-2024,17.58.04
20,Cash,18,Green Tea,Night,Tuesday,December,2,12,03-12-2024,17.58.04
21,Cash,12,Masala Chai,Night,Tuesday,December,2,12,03-12-2024,17.58.04
21,Paytm,15,Black Tea,Night,Tuesday,December,2,12,03-12-2024,17.58.04
21,Cash,20,Tandoori Chai,Night,Tuesday,December,2,12,03-12-2024,17.58.04
22,GPay,18,Adrak Chai,Night,Tuesday,December,2,12,03-12-2024,19.13.08
22,Cash,15,Black Tea,Night,Tuesday,December,2,12,03-12-2024,21.42.01
8,Cash,25,Rose Tea,Morning,Wednesday,December,3,12,04-12-2024,21.42.01
8,Cash,12,Masala Chai,Morning,Wednesday,December,3,12,04-12-2024,21.42.01
8,Cash,12,Masala Chai,Morning,Wednesday,December,3,12,04-12-2024,21.42.01
9,Cash,35,Irani Chai,Morning,Wednesday,December,3,12,04-12-2024,4.14.01
10,GPay,18,Adrak Chai,Morning,Wednesday,December,3,12,04-12-2024,23.01.04
10,Cash,18,Adrak Chai,Morning,Wednesday,December,3,12,04-12-2024,23.01.04
10,Paytm,18,Adrak Chai,Morning,Wednesday,December,3,12,04-12-2024,23.01.04
10,Cash,20,Tandoori Chai,Morning,Wednesday,December,3,12,04-12-2024,23.01.04
11,GPay,18,Adrak Chai,Morning,Wednesday,December,3,12,04-12-2024,23.01.04
14,Cash,20,Tandoori Chai,Afternoon,Wednesday,December,3,12,04-12-2024,23.01.04
8,GPay,35,Irani Chai,Morning,Thursday,December,4,12,05-12-2024,23.01.04
9,Paytm,25,Rose Tea,Morning,Thursday,December,4,12,05-12-2024,20.28.08
10,Paytm,18,Adrak Chai,Morning,Thursday,December,4,12,05-12-2024,2.51.03
10,GPay,18,Adrak Chai,Morning,Thursday,December,4,12,05-12-2024,5.05.05
11,Paytm,12,Masala Chai,Morning,Thursday,December,4,12,05-12-2024,5.05.05
11,Cash,35,Irani Chai,Morning,Thursday,December,4,12,05-12-2024,5.05.05
14,Cash,15,Black Tea,Afternoon,Thursday,December,4,12,05-12-2024,5.05.05
15,Paytm,12,Masala Chai,Afternoon,Thursday,December,4,12,05-12-2024,21.19.05
16,Cash,12,Masala Chai,Afternoon,Thursday,December,4,12,05-12-2024,2.10.00
11,Cash,12,Masala Chai,Morning,Friday,December,5,12,06-12-2024,2.10.00
16,Paytm,20,Tandoori Chai,Afternoon,Friday,December,5,12,06-12-2024,2.10.00
22,Paytm,12,Masala Chai,Night,Friday,December,5,12,06-12-2024,2.10.00
22,Cash,20,Tandoori Chai,Night,Friday,December,5,12,06-12-2024,2.10.00
11,Paytm,18,Adrak Chai,Morning,Saturday,December,6,12,07-12-2024,17.10.01
14,Paytm,35,Irani Chai,Afternoon,Saturday,December,6,12,07-12-2024,16.42.09
15,Cash,12,Masala Chai,Afternoon,Saturday,December,6,12,07-12-2024,16.42.09
19,GPay,15,Black Tea,Night,Saturday,December,6,12,07-12-2024,11.13.05
22,GPay,18,Adrak Chai,Night,Saturday,December,6,12,07-12-2024,0.10.00
22,Cash,35,Irani Chai,Night,Saturday,December,6,12,07-12-2024,0.10.00
8,GPay,25,Rose Tea,Morning,Sunday,December,7,12,08-12-2024,0.10.00
10,Cash,12,Masala Chai,Morning,Sunday,December,7,12,08-12-2024,0.10.00
10,Paytm,15,Black Tea,Morning,Sunday,December,7,12,08-12-2024,0.10.00
12,Cash,25,Rose Tea,Afternoon,Sunday,December,7,12,08-12-2024,0.10.00
13,Paytm,18,Adrak Chai,Afternoon,Sunday,December,7,12,08-12-2024,2.36.02
13,GPay,18,Adrak Chai,Afternoon,Sunday,December,7,12,08-12-2024,3.38.07
17,Cash,15,Black Tea,Night,Sunday,December,7,12,08-12-2024,3.38.07
18,GPay,30,Butter Chai,Night,Sunday,December,7,12,08-12-2024,3.38.07
20,Cash,15,Black Tea,Night,Sunday,December,7,12,08-12-2024,3.38.07
21,GPay,18,Adrak Chai,Night,Sunday,December,7,12,08-12-2024,3.38.07
21,Cash,18,Adrak Chai,Night,Sunday,December,7,12,08-12-2024,3.38.07
8,Cash,15,Black Tea,Morning,Monday,December,1,12,09-12-2024,3.38.07
9,Paytm,35,Irani Chai,Morning,Monday,December,1,12,09-12-2024,12.25.02
9,Cash,18,Adrak Chai,Morning,Monday,December,1,12,09-12-2024,12.25.02
13,Paytm,25,Rose Tea,Afternoon,Monday,December,1,12,09-12-2024,0.54.09
21,Paytm,18,Green Tea,Night,Monday,December,1,12,09-12-2024,21.51.03
12,Cash,25,Rose Tea,Afternoon,Tuesday,December,2,12,10-12-2024,21.51.03
18,Cash,20,Tandoori Chai,Night,Tuesday,December,2,12,10-12-2024,21.57.08
7,Paytm,12,Masala Chai,Morning,Wednesday,December,3,12,11-12-2024,21.57.08
10,Paytm,25,Rose Tea,Morning,Wednesday,December,3,12,11-12-2024,21.57.08
12,GPay,20,Tandoori Chai,Afternoon,Wednesday,December,3,12,11-12-2024,13.06.03
12,Cash,30,Butter Chai,Afternoon,Wednesday,December,3,12,11-12-2024,13.06.03
17,Paytm,18,Green Tea,Night,Wednesday,December,3,12,11-12-2024,13.06.03
21,Cash,12,Masala Chai,Night,Wednesday,December,3,12,11-12-2024,1.07.06
21,Cash,12,Masala Chai,Night,Wednesday,December,3,12,11-12-2024,18.17.02
7,GPay,18,Adrak Chai,Morning,Thursday,December,4,12,12-12-2024,18.17.02
12,Paytm,35,Irani Chai,Afternoon,Thursday,December,4,12,12-12-2024,18.17.02
16,GPay,30,Butter Chai,Afternoon,Thursday,December,4,12,12-12-2024,18.17.02
16,Paytm,30,Butter Chai,Afternoon,Thursday,December,4,12,12-12-2024,18.17.02
16,Cash,35,Irani Chai,Afternoon,Thursday,December,4,12,12-12-2024,18.17.02
19,GPay,18,Green Tea,Night,Thursday,December,4,12,12-12-2024,18.17.02
19,Cash,18,Green Tea,Night,Thursday,December,4,12,12-12-2024,18.17.02
12,Cash,35,Irani Chai,Afternoon,Friday,December,5,12,12-12-2024,18.17.02
12,Cash,35,Irani Chai,Afternoon,Friday,December,5,12,12-12-2024,18.17.02
12,Paytm,20,Tandoori Chai,Afternoon,Friday,December,5,12,12-12-2024,18.17.02
14,GPay,20,Tandoori Chai,Afternoon,Friday,December,5,12,12-12-2024,1.58.01
16,Cash,18,Green Tea,Afternoon,Friday,December,5,12,12-12-2024,23.23.09
19,Cash,15,Black Tea,Night,Friday,December,5,12,12-12-2024,19.03.08
19,GPay,15,Black Tea,Night,Friday,December,5,12,12-12-2024,20.10.01
21,Cash,12,Masala Chai,Night,Friday,December,5,12,12-12-2024,20.10.01
8,GPay,18,Adrak Chai,Morning,Saturday,December,6,12,12-12-2024,20.10.01
9,GPay,18,Green Tea,Morning,Saturday,December,6,12,12-12-2024,3.05.06
11,Paytm,15,Black Tea,Morning,Saturday,December,6,12,12-12-2024,3.05.06
13,Cash,35,Irani Chai,Afternoon,Saturday,December,6,12,12-12-2024,19.07.00
13,GPay,12,Masala Chai,Afternoon,Saturday,December,6,12,12-12-2024,20.08.06
16,GPay,18,Green Tea,Afternoon,Saturday,December,6,12,12-12-2024,10.30.00
16,Cash,35,Irani Chai,Afternoon,Saturday,December,6,12,12-12-2024,10.30.00
16,Cash,35,Irani Chai,Afternoon,Saturday,December,6,12,12-12-2024,10.30.00
17,Cash,35,Irani Chai,Night,Saturday,December,6,12,12-12-2024,0.15.09
17,GPay,35,Irani Chai,Night,Saturday,December,6,12,12-12-2024,1.29.02
18,GPay,18,Adrak Chai,Night,Saturday,December,6,12,12-12-2024,23.44.02
11,Cash,12,Masala Chai,Morning,Sunday,December,7,12,12-12-2024,9.24.08
11,Cash,18,Green Tea,Morning,Sunday,December,7,12,12-12-2024,10.25.07
17,Cash,20,Tandoori Chai,Night,Sunday,December,7,12,12-12-2024,10.25.07
7,Cash,12,Masala Chai,Morning,Monday,December,1,12,12-12-2024,10.25.07
8,GPay,20,Tandoori Chai,Morning,Monday,December,1,12,12-12-2024,3.31.01
8,Cash,18,Green Tea,Morning,Monday,December,1,12,12-12-2024,3.31.01
12,Cash,18,Adrak Chai,Afternoon,Monday,December,1,12,12-12-2024,19.08.01
13,Cash,12,Masala Chai,Afternoon,Monday,December,1,12,12-12-2024,8.52.06
14,Paytm,20,Tandoori Chai,Afternoon,Monday,December,1,12,12-12-2024,13.18.01
18,GPay,12,Masala Chai,Night,Monday,December,1,12,12-12-2024,23.07.00
18,GPay,18,Adrak Chai,Night,Monday,December,1,12,12-12-2024,23.07.00
8,GPay,25,Rose Tea,Morning,Tuesday,December,2,12,12-12-2024,23.07.00
8,GPay,15,Black Tea,Morning,Tuesday,December,2,12,12-12-2024,23.07.00
10,GPay,18,Adrak Chai,Morning,Tuesday,December,2,12,12-12-2024,23.07.00
16,Paytm,35,Irani Chai,Afternoon,Tuesday,December,2,12,12-12-2024,22.35.01
16,Cash,18,Green Tea,Afternoon,Tuesday,December,2,12,12-12-2024,23.36.06
17,Paytm,15,Black Tea,Night,Tuesday,December,2,12,12-12-2024,14.22.01
18,Paytm,18,Green Tea,Night,Tuesday,December,2,12,12-12-2024,14.22.01
9,Cash,12,Masala Chai,Morning,Wednesday,December,3,12,12-12-2024,14.22.01
10,Cash,18,Adrak Chai,Morning,Wednesday,December,3,12,12-12-2024,1.21.05
10,GPay,12,Masala Chai,Morning,Wednesday,December,3,12,12-12-2024,3.02.01
10,GPay,15,Black Tea,Morning,Wednesday,December,3,12,12-12-2024,4.03.04
10,Cash,20,Tandoori Chai,Morning,Thursday,December,4,12,12-12-2024,12.11.02
11,Cash,18,Adrak Chai,Morning,Thursday,December,4,12,12-12-2024,12.11.02
12,Cash,30,Butter Chai,Afternoon,Thursday,December,4,12,12-12-2024,10.52.03
13,Paytm,20,Tandoori Chai,Afternoon,Thursday,December,4,12,12-12-2024,10.52.03
19,GPay,15,Black Tea,Night,Thursday,December,4,12,12-12-2024,0.56.03
19,Cash,15,Black Tea,Night,Thursday,December,4,12,12-12-2024,10.40.06
19,GPay,18,Adrak Chai,Night,Thursday,December,4,12,12-12-2024,10.40.06
19,Paytm,20,Tandoori Chai,Night,Thursday,December,4,12,12-12-2024,10.40.06
21,Cash,12,Masala Chai,Night,Thursday,December,4,12,12-12-2024,8.11.08
21,GPay,15,Black Tea,Night,Thursday,December,4,12,12-12-2024,9.15.07
8,Cash,25,Rose Tea,Morning,Friday,December,5,12,12-12-2024,14.52.00
9,Cash,18,Adrak Chai,Morning,Friday,December,5,12,12-12-2024,14.52.00
10,Cash,15,Black Tea,Morning,Friday,December,5,12,12-12-2024,12.42.08
10,Cash,25,Rose Tea,Morning,Friday,December,5,12,12-12-2024,12.42.08
12,Cash,30,Butter Chai,Afternoon,Friday,December,5,12,12-12-2024,21.17.02
12,GPay,18,Adrak Chai,Afternoon,Friday,December,5,12,12-12-2024,22.49.04
14,Paytm,25,Rose Tea,Afternoon,Friday,December,5,12,12-12-2024,22.49.04
18,Paytm,15,Black Tea,Night,Friday,December,5,12,12-12-2024,22.49.04
18,Cash,15,Black Tea,Night,Friday,December,5,12,12-12-2024,22.49.04
10,GPay,15,Black Tea,Morning,Saturday,December,6,12,12-12-2024,19.23.09
10,Paytm,12,Masala Chai,Morning,Saturday,December,6,12,12-12-2024,20.41.01
